point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
SYL-0348,sylhet,forest_loss,91.929334,24.972305,natural_forest,natural_forest,high,""
SYL-0349,sylhet,forest_loss,91.971106,24.646755,natural_forest,natural_forest,high,""
SYL-0350,sylhet,forest_loss,91.86762,24.933767,natural_forest,natural_forest,high,""
SYL-0352,sylhet,forest_loss,91.976496,24.657805,natural_forest,natural_forest,high,""
SYL-0353,sylhet,forest_loss,92.022579,24.925413,natural_forest,water,high,""
SYL-0354,sylhet,forest_loss,92.183198,25.109747,natural_forest,natural_forest,high,""
SYL-0355,sylhet,forest_loss,91.732603,24.714399,natural_forest,natural_forest,high,""
SYL-0358,sylhet,forest_loss,91.897803,25.041834,natural_forest,natural_forest,high,""
SYL-0360,sylhet,forest_loss,91.940383,24.969879,water,natural_forest,high,""
SYL-0361,sylhet,forest_loss,91.815068,24.8257,natural_forest,natural_forest,high,""
SYL-0371,sylhet,forest_loss,91.922327,24.952362,natural_forest,natural_forest,high,""
SYL-0372,sylhet,forest_loss,92.03282,24.805757,non_forest,natural_forest,high,""
SYL-0380,sylhet,forest_loss,91.827465,25.137505,water,natural_forest,high,""
SYL-0381,sylhet,forest_loss,91.94739,24.683407,natural_forest,natural_forest,high,""
SYL-0384,sylhet,forest_loss,92.15544,25.088188,natural_forest,natural_forest,high,""
SYL-0385,sylhet,forest_loss,92.196134,25.114059,natural_forest,natural_forest,high,""
SYL-0387,sylhet,forest_loss,91.990779,25.105166,non_forest,natural_forest,high,""
SYL-0388,sylhet,forest_loss,92.004254,24.969071,natural_forest,natural_forest,high,""
SYL-0391,sylhet,forest_loss,91.723171,25.093577,natural_forest,natural_forest,high,""
SYL-0393,sylhet,forest_loss,91.725057,25.08684,natural_forest,natural_forest,high,""
SYL-0396,sylhet,forest_loss,92.290726,25.067975,natural_forest,natural_forest,high,""
SYL-0402,sylhet,forest_loss,91.722362,25.040487,natural_forest,natural_forest,high,""
SYL-0403,sylhet,forest_loss,91.956553,24.675052,non_forest,natural_forest,high,""
SYL-0405,sylhet,forest_loss,91.890257,25.022161,natural_forest,non_forest,high,""
SYL-0408,sylhet,forest_loss,91.885676,25.027012,water,water,high,""
SYL-0412,sylhet,forest_loss,91.941461,24.675322,natural_forest,non_forest,high,""
SYL-0413,sylhet,forest_loss,91.954936,24.671279,non_forest,non_forest,high,""
SYL-0414,sylhet,forest_loss,92.057883,24.952093,natural_forest,natural_forest,high,""
SYL-0417,sylhet,forest_loss,92.171879,24.79363,natural_forest,natural_forest,high,""
SYL-0418,sylhet,forest_loss,91.91532,24.949128,natural_forest,non_forest,high,""
SYL-0426,sylhet,forest_loss,91.90993,24.94293,natural_forest,natural_forest,high,""
SYL-0429,sylhet,forest_loss,92.184545,25.083337,natural_forest,natural_forest,high,""
SYL-0435,sylhet,forest_loss,91.998864,24.972574,natural_forest,natural_forest,high,""
SYL-0438,sylhet,forest_loss,92.229821,25.095464,non_forest,non_forest,high,""
SYL-0440,sylhet,forest_loss,92.161638,24.806835,natural_forest,natural_forest,high,""
SYL-0442,sylhet,forest_loss,91.814529,25.170922,water,water,high,""
SYL-0444,sylhet,forest_loss,92.341661,25.031863,natural_forest,natural_forest,high,""
SYL-0446,sylhet,forest_loss,91.817494,25.127803,natural_forest,non_forest,high,""
SYL-0447,sylhet,forest_loss,92.190474,25.106244,natural_forest,natural_forest,high,""
SYL-0448,sylhet,forest_loss,91.944156,24.926491,natural_forest,non_forest,high,""
SYL-0450,sylhet,forest_loss,91.987275,24.965029,natural_forest,non_forest,high,""
SYL-0451,sylhet,forest_loss,92.02204,25.104896,natural_forest,non_forest,high,""
SYL-0455,sylhet,forest_loss,91.941461,24.6764,non_forest,natural_forest,high,""
SYL-0462,sylhet,forest_loss,91.806984,25.114059,natural_forest,non_forest,high,""
SYL-0463,sylhet,forest_loss,91.994282,24.951823,natural_forest,non_forest,high,""
SYL-0466,sylhet,forest_loss,91.943887,25.062586,non_forest,natural_forest,high,""
SYL-0467,sylhet,forest_loss,91.891335,25.048033,natural_forest,non_forest,high,""
SYL-0469,sylhet,forest_loss,91.904271,24.941852,non_forest,non_forest,high,""
SYL-0473,sylhet,forest_loss,92.167028,24.81519,natural_forest,natural_forest,high,""
SYL-0481,sylhet,forest_loss,91.730178,25.079025,water,water,high,""
SYL-0486,sylhet,forest_loss,91.982424,24.651337,non_forest,natural_forest,high,""
SYL-0488,sylhet,forest_loss,91.981347,24.660769,non_forest,natural_forest,high,""
SYL-0489,sylhet,forest_loss,91.960595,24.663195,natural_forest,non_forest,high,""
SYL-0492,sylhet,forest_loss,92.003984,24.847798,natural_forest,non_forest,high,""
SYL-0495,sylhet,forest_loss,92.033628,24.941313,water,water,high,""
SYL-0499,sylhet,forest_loss,91.963021,24.94832,non_forest,non_forest,high,""
