point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
BAN-0291,bandarban,forest_loss,92.308782,21.763972,natural_forest,natural_forest,high,"cyclical"
BAN-0292,bandarban,forest_loss,92.301506,21.990078,natural_forest,non_forest,high,""
BAN-0296,bandarban,forest_loss,92.254075,22.150158,water,water,high,""
BAN-0299,bandarban,forest_loss,92.463203,21.659408,natural_forest,non_forest,high,"permanent"
BAN-0300,bandarban,forest_loss,92.53408,21.553227,natural_forest,natural_forest,high,""
BAN-0303,bandarban,forest_loss,92.410112,21.490435,natural_forest,natural_forest,high,"cyclical"
BAN-0304,bandarban,forest_loss,92.558334,21.854792,natural_forest,natural_forest,high,""
BAN-0305,bandarban,forest_loss,92.426821,21.570205,natural_forest,natural_forest,high,"cyclical"
BAN-0310,bandarban,forest_loss,92.567228,21.486123,natural_forest,natural_forest,high,"permanent"
BAN-0317,bandarban,forest_loss,92.459699,21.544334,natural_forest,non_forest,high,"cyclical; permanent"
BAN-0321,bandarban,forest_loss,92.458891,21.469953,natural_forest,natural_forest,high,"cyclical"
BAN-0323,bandarban,forest_loss,92.469671,22.006517,natural_forest,natural_forest,high,""
BAN-0326,bandarban,forest_loss,92.385319,21.652401,water,water,high,""
BAN-0329,bandarban,forest_loss,92.318484,21.968518,natural_forest,natural_forest,high,"cyclical"
BAN-0334,bandarban,forest_loss,92.519797,21.425487,natural_forest,natural_forest,high,""
BAN-0336,bandarban,forest_loss,92.524109,21.39719,natural_forest,natural_forest,high,""
BAN-0337,bandarban,forest_loss,92.398794,21.970674,natural_forest,natural_forest,high,"cyclical; permanent"
BAN-0344,bandarban,forest_loss,92.403375,21.69552,natural_forest,natural_forest,high,""
BAN-0348,bandarban,forest_loss,92.35783,22.248523,natural_forest,natural_forest,high,""
BAN-0349,bandarban,forest_loss,92.180503,22.058529,natural_forest,natural_forest,high,""
BAN-0355,bandarban,forest_loss,92.23521,22.318861,natural_forest,natural_forest,high,""
BAN-0362,bandarban,forest_loss,92.330881,21.495016,natural_forest,non_forest,high,""
BAN-0365,bandarban,forest_loss,92.328186,22.103266,natural_forest,non_forest,high,""
BAN-0383,bandarban,forest_loss,92.516563,21.682315,water,water,high,""
BAN-0389,bandarban,forest_loss,92.276174,22.011637,natural_forest,natural_forest,high,"cyclical"
BAN-0392,bandarban,forest_loss,92.336001,22.004631,non_forest,natural_forest,high,""
BAN-0413,bandarban,cyclical,92.141426,21.724356,non_forest,natural_forest,high,"cyclical"
BAN-0418,bandarban,cyclical,92.521683,21.430607,natural_forest,non_forest,high,""
BAN-0419,bandarban,cyclical,92.437062,21.935101,natural_forest,natural_forest,high,""
BAN-0420,bandarban,cyclical,92.195325,22.02619,natural_forest,water,high,""
BAN-0430,bandarban,cyclical,92.154901,21.629225,non_forest,natural_forest,high,""
BAN-0432,bandarban,cyclical,92.210147,21.535979,natural_forest,natural_forest,high,""
BAN-0437,bandarban,cyclical,92.387475,21.713846,natural_forest,natural_forest,high,""
BAN-0441,bandarban,cyclical,92.134689,21.707378,natural_forest,natural_forest,high,""
BAN-0442,bandarban,cyclical,92.091839,21.838622,natural_forest,natural_forest,high,""
BAN-0446,bandarban,cyclical,92.461047,21.57856,natural_forest,natural_forest,high,""
BAN-0449,bandarban,cyclical,92.306896,22.229658,natural_forest,natural_forest,high,""
BAN-0450,bandarban,cyclical,92.196403,21.90896,natural_forest,natural_forest,low,""
BAN-0453,bandarban,cyclical,92.199098,22.037509,natural_forest,natural_forest,high,""
BAN-0454,bandarban,cyclical,92.188049,21.910577,non_forest,non_forest,high,"cyclical; permanent"
BAN-0455,bandarban,cyclical,92.189396,21.619792,natural_forest,natural_forest,high,""
BAN-0460,bandarban,cyclical,92.442452,22.18627,natural_forest,natural_forest,high,""
BAN-0467,bandarban,cyclical,92.575313,21.580177,natural_forest,natural_forest,high,"c"
BAN-0471,bandarban,cyclical,92.485032,21.549185,non_forest,natural_forest,high,"c; cyclical"
BAN-0473,bandarban,cyclical,92.318484,22.286522,natural_forest,natural_forest,high,"c; cyclical"
BAN-0476,bandarban,cyclical,92.403645,21.594999,natural_forest,natural_forest,high,"c"
BAN-0479,bandarban,cyclical,92.176191,21.532476,natural_forest,natural_forest,high,"c; cyclical"
BAN-0484,bandarban,cyclical,92.583397,21.5252,natural_forest,non_forest,high,"p; cyclical"
BAN-0486,bandarban,cyclical,92.221466,21.904648,natural_forest,natural_forest,high,"cyclical"
BAN-0487,bandarban,cyclical,92.076748,21.921357,non_forest,natural_forest,high,"cyclical"
BAN-0494,bandarban,cyclical,92.32603,22.223191,natural_forest,natural_forest,high,"cyclical"
BAN-0498,bandarban,cyclical,92.212034,22.033197,natural_forest,natural_forest,high,"cyclical"
BAN-0499,bandarban,cyclical,92.217154,22.034005,natural_forest,natural_forest,high,"cyclical"
BAN-0505,bandarban,cyclical,92.482876,21.836466,natural_forest,natural_forest,high,"cyclical"
BAN-0512,bandarban,cyclical,92.616815,21.321192,natural_forest,natural_forest,high,""
BAN-0515,bandarban,cyclical,92.403914,21.657521,natural_forest,natural_forest,high,"cyclical"
BAN-0533,bandarban,cyclical,92.176461,22.117549,natural_forest,non_forest,high,""
BAN-0539,bandarban,cyclical,92.361603,21.654827,natural_forest,natural_forest,high,""
BAN-0542,bandarban,cyclical,92.448111,21.383715,natural_forest,natural_forest,high,"cyclical"
