point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
SYL-0209,sylhet,stable_forest,92.182659,24.787432,natural_forest,natural_forest,high,""
SYL-0210,sylhet,stable_forest,92.371575,24.877982,natural_forest,natural_forest,high,""
SYL-0211,sylhet,stable_forest,91.790005,24.883102,non_forest,non_forest,medium,""
SYL-0212,sylhet,stable_forest,92.136575,25.138314,natural_forest,natural_forest,high,""
SYL-0213,sylhet,stable_forest,91.834202,24.743773,non_forest,plantation,high,""
SYL-0214,sylhet,stable_forest,91.951433,24.949398,natural_forest,natural_forest,high,""
SYL-0215,sylhet,stable_forest,92.079443,24.90547,non_forest,plantation,high,""
SYL-0216,sylhet,stable_forest,91.809948,25.008417,non_forest,plantation,high,""
SYL-0217,sylhet,stable_forest,91.86196,24.940235,natural_forest,natural_forest,high,""
SYL-0218,sylhet,stable_forest,91.75578,24.675861,non_forest,non_forest,high,""
SYL-0219,sylhet,stable_forest,92.158674,25.029707,non_forest,non_forest,high,""
SYL-0220,sylhet,stable_forest,91.88864,24.999524,natural_forest,natural_forest,high,""
SYL-0221,sylhet,stable_forest,92.13388,24.917867,non_forest,non_forest,high,""
SYL-0222,sylhet,stable_forest,92.486918,24.91625,non_forest,non_forest,high,""
SYL-0223,sylhet,stable_forest,91.905888,24.940235,natural_forest,natural_forest,high,""
SYL-0224,sylhet,stable_forest,91.932029,24.938618,natural_forest,natural_forest,high,""
SYL-0225,sylhet,stable_forest,91.677626,24.709009,natural_forest,natural_forest,high,""
SYL-0226,sylhet,stable_forest,92.161099,24.830012,natural_forest,natural_forest,high,""
SYL-0227,sylhet,stable_forest,91.824231,24.771801,non_forest,plantation,high,""
SYL-0228,sylhet,stable_forest,91.892952,25.014077,natural_forest,natural_forest,high,""
SYL-0229,sylhet,stable_forest,91.824231,24.784737,non_forest,non_forest,high,""
SYL-0230,sylhet,stable_forest,92.341391,25.064203,natural_forest,natural_forest,high,""
SYL-0231,sylhet,stable_forest,92.148433,24.914094,non_forest,non_forest,high,""
SYL-0232,sylhet,stable_forest,92.43814,24.874748,non_forest,non_forest,high,""
SYL-0233,sylhet,stable_forest,92.395021,24.986049,non_forest,non_forest,high,""
SYL-0234,sylhet,stable_forest,91.709696,24.678017,non_forest,non_forest,high,""
SYL-0235,sylhet,stable_forest,91.978652,24.949128,natural_forest,natural_forest,medium,""
SYL-0236,sylhet,stable_forest,91.991587,24.963412,natural_forest,natural_forest,high,""
SYL-0237,sylhet,stable_forest,91.94766,24.689066,natural_forest,natural_forest,high,""
SYL-0238,sylhet,stable_forest,92.165681,24.805757,natural_forest,natural_forest,high,""
SYL-0239,sylhet,stable_forest,91.838514,25.066089,natural_forest,natural_forest,high,""
SYL-0240,sylhet,stable_forest,91.809678,24.692839,non_forest,plantation,medium,""
SYL-0241,sylhet,stable_forest,92.188318,25.075252,natural_forest,natural_forest,high,""
SYL-0242,sylhet,stable_forest,91.785693,24.882563,non_forest,non_forest,high,""
SYL-0243,sylhet,stable_forest,91.904002,25.063664,natural_forest,natural_forest,high,""
SYL-0244,sylhet,stable_forest,92.474522,24.920023,non_forest,non_forest,high,""
SYL-0245,sylhet,stable_forest,91.99536,24.664542,non_forest,non_forest,high,""
SYL-0246,sylhet,stable_forest,91.86223,24.807374,non_forest,non_forest,high,""
SYL-0247,sylhet,stable_forest,91.979191,24.941044,natural_forest,natural_forest,medium,""
SYL-0248,sylhet,stable_forest,92.227665,24.932959,natural_forest,natural_forest,high,""
SYL-0249,sylhet,stable_forest,91.771949,25.130498,non_forest,non_forest,medium,""
SYL-0250,sylhet,stable_forest,92.162177,24.793899,natural_forest,natural_forest,high,""
SYL-0251,sylhet,stable_forest,91.876244,24.814651,non_forest,non_forest,medium,""
SYL-0252,sylhet,stable_forest,91.761169,24.687719,non_forest,plantation,medium,""
SYL-0253,sylhet,stable_forest,92.19263,25.083337,natural_forest,natural_forest,high,""
SYL-0254,sylhet,stable_forest,92.022849,24.970688,natural_forest,natural_forest,high,""
SYL-0255,sylhet,stable_forest,92.309591,24.948589,natural_forest,natural_forest,high,""
SYL-0256,sylhet,stable_forest,92.176461,25.11352,natural_forest,natural_forest,high,""
SYL-0257,sylhet,stable_forest,91.923675,25.016502,natural_forest,natural_forest,high,""
SYL-0258,sylhet,stable_forest,91.92098,24.957213,natural_forest,natural_forest,high,""
SYL-0259,sylhet,stable_forest,92.330881,24.938349,natural_forest,natural_forest,high,""
SYL-0260,sylhet,stable_forest,91.706732,24.75617,natural_forest,natural_forest,high,""
SYL-0261,sylhet,stable_forest,92.19829,25.119718,natural_forest,natural_forest,high,""
SYL-0262,sylhet,stable_forest,92.112321,25.037523,non_forest,plantation,high,""
SYL-0263,sylhet,stable_forest,91.780034,24.755631,non_forest,plantation,medium,""
SYL-0264,sylhet,stable_forest,92.031742,24.96934,natural_forest,natural_forest,medium,""
SYL-0265,sylhet,stable_forest,92.406878,24.918675,non_forest,non_forest,medium,""
SYL-0266,sylhet,stable_forest,91.8943,25.012729,natural_forest,natural_forest,high,""
SYL-0267,sylhet,stable_forest,92.066507,24.795786,non_forest,plantation,low,""
SYL-0268,sylhet,stable_forest,92.149242,24.931072,non_forest,plantation,low,""
SYL-0269,sylhet,stable_forest,92.225509,25.006531,non_forest,plantation,low,""
SYL-0270,sylhet,stable_forest,92.12364,25.133193,natural_forest,natural_forest,medium,""
SYL-0271,sylhet,stable_forest,91.918824,24.944008,natural_forest,natural_forest,high,""
SYL-0272,sylhet,stable_forest,92.159213,25.094386,natural_forest,plantation,medium,""
SYL-0273,sylhet,stable_forest,92.260543,25.023778,non_forest,non_forest,medium,""
SYL-0274,sylhet,stable_forest,91.730447,24.802523,non_forest,plantation,high,""
SYL-0275,sylhet,stable_forest,91.740418,24.726256,non_forest,plantation,medium,""
SYL-0276,sylhet,stable_forest,92.022579,24.971766,natural_forest,natural_forest,high,""
SYL-0277,sylhet,stable_forest,92.127952,25.141547,natural_forest,natural_forest,high,""
SYL-0278,sylhet,stable_forest,92.407148,24.917058,non_forest,plantation,low,""
SYL-0279,sylhet,stable_forest,92.167837,24.822196,natural_forest,natural_forest,medium,""
SYL-0280,sylhet,stable_forest,92.382085,24.98551,non_forest,non_forest,high,""
SYL-0281,sylhet,stable_forest,91.956553,24.660769,natural_forest,natural_forest,medium,""
SYL-0282,sylhet,stable_forest,91.974609,24.955596,natural_forest,natural_forest,medium,""
SYL-0283,sylhet,stable_forest,92.210686,25.100584,natural_forest,natural_forest,high,""
SYL-0284,sylhet,stable_forest,92.114746,24.827047,natural_forest,natural_forest,high,""
SYL-0285,sylhet,stable_forest,91.842287,25.1561,non_forest,non_forest,medium,""
SYL-0286,sylhet,stable_forest,92.242487,24.835402,non_forest,non_forest,medium,""
SYL-0287,sylhet,stable_forest,91.929873,24.943738,natural_forest,natural_forest,medium,""
SYL-0288,sylhet,stable_forest,92.068124,25.183319,natural_forest,natural_forest,high,""
SYL-0289,sylhet,stable_forest,91.709157,24.921101,water,water,low,""
SYL-0290,sylhet,stable_forest,91.744191,24.687719,non_forest,non_forest,high,""
SYL-0291,sylhet,stable_forest,91.961943,24.951823,natural_forest,natural_forest,medium,""
SYL-0292,sylhet,stable_forest,91.999672,24.693917,non_forest,non_forest,medium,""
SYL-0293,sylhet,stable_forest,91.998594,25.173078,natural_forest,natural_forest,high,""
SYL-0294,sylhet,stable_forest,91.805367,24.720058,non_forest,plantation,medium,""
SYL-0295,sylhet,stable_forest,91.910469,25.029977,natural_forest,natural_forest,high,""
SYL-0296,sylhet,stable_forest,91.988353,24.957483,natural_forest,natural_forest,high,""
SYL-0297,sylhet,stable_forest,91.937149,24.963142,natural_forest,natural_forest,high,""
SYL-0298,sylhet,stable_forest,92.275365,24.976078,natural_forest,natural_forest,high,""
SYL-0299,sylhet,stable_forest,91.929065,24.963681,natural_forest,natural_forest,high,""
SYL-0300,sylhet,stable_forest,91.919902,24.953171,natural_forest,natural_forest,high,""
SYL-0301,sylhet,forest_loss,91.942,24.961525,natural_forest,natural_forest,high,""
SYL-0302,sylhet,forest_loss,92.186701,25.084145,natural_forest,natural_forest,high,""
SYL-0303,sylhet,forest_loss,91.943887,24.672896,natural_forest,natural_forest,high,""
SYL-0304,sylhet,forest_loss,91.946043,24.93215,natural_forest,natural_forest,high,""
SYL-0305,sylhet,forest_loss,91.858726,24.941313,natural_forest,natural_forest,high,""
SYL-0306,sylhet,forest_loss,91.908583,24.93754,natural_forest,natural_forest,high,""
SYL-0307,sylhet,forest_loss,92.127143,25.136427,natural_forest,natural_forest,high,""
SYL-0308,sylhet,forest_loss,91.83555,25.072826,natural_forest,natural_forest,high,""
SYL-0309,sylhet,forest_loss,91.97407,24.948589,natural_forest,natural_forest,high,""
SYL-0310,sylhet,forest_loss,91.926909,25.025126,natural_forest,natural_forest,high,""
SYL-0311,sylhet,forest_loss,91.951433,24.976347,non_forest,non_forest,medium,""
SYL-0312,sylhet,forest_loss,92.31013,25.05504,non_forest,non_forest,high,""
SYL-0313,sylhet,forest_loss,92.080251,25.169305,natural_forest,natural_forest,medium,""
SYL-0314,sylhet,forest_loss,91.981347,24.654571,natural_forest,natural_forest,medium,""
SYL-0315,sylhet,forest_loss,91.859535,25.092769,natural_forest,natural_forest,medium,""
SYL-0316,sylhet,forest_loss,91.95817,24.668315,natural_forest,natural_forest,medium,""
SYL-0317,sylhet,forest_loss,91.847138,25.096272,natural_forest,natural_forest,high,""
SYL-0318,sylhet,forest_loss,92.285875,25.067436,non_forest,non_forest,high,""
SYL-0319,sylhet,forest_loss,92.017459,25.179546,non_forest,non_forest,high,""
SYL-0320,sylhet,forest_loss,92.365107,25.014885,non_forest,non_forest,medium,""
