point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
GAZ-0142,gazipur,stable_non_forest,90.376506,24.035003,non_forest,non_forest,high,""
GAZ-0163,gazipur,stable_forest,90.284609,24.218529,non_forest,non_forest,high,""
GAZ-0168,gazipur,stable_forest,90.612045,23.979217,non_forest,non_forest,high,""
GAZ-0169,gazipur,stable_forest,90.358989,24.200472,non_forest,non_forest,high,""
GAZ-0170,gazipur,stable_forest,90.524998,24.162743,natural_forest,natural_forest,high,""
GAZ-0180,gazipur,stable_forest,90.457085,24.101837,natural_forest,non_forest,high,""
GAZ-0182,gazipur,stable_forest,90.48134,23.94041,non_forest,non_forest,low,""
GAZ-0187,gazipur,stable_forest,90.609889,24.04713,non_forest,non_forest,high,""
GAZ-0191,gazipur,stable_forest,90.44388,24.075427,non_forest,non_forest,high,""
GAZ-0192,gazipur,stable_forest,90.604768,24.100759,non_forest,non_forest,high,""
GAZ-0199,gazipur,stable_forest,90.44361,24.082434,natural_forest,natural_forest,high,""
GAZ-0200,gazipur,stable_forest,90.602882,24.097525,natural_forest,natural_forest,high,""
GAZ-0203,gazipur,stable_forest,90.275176,24.167055,non_forest,non_forest,high,""
GAZ-0204,gazipur,stable_forest,90.675915,24.182147,non_forest,non_forest,high,""
GAZ-0205,gazipur,stable_forest,90.449,24.082164,natural_forest,natural_forest,high,""
GAZ-0217,gazipur,stable_forest,90.616626,24.086207,natural_forest,natural_forest,high,""
GAZ-0221,gazipur,stable_forest,90.382705,24.176757,natural_forest,natural_forest,high,""
GAZ-0223,gazipur,stable_forest,90.439837,24.226074,non_forest,non_forest,high,""
GAZ-0229,gazipur,stable_forest,90.533622,23.926396,natural_forest,natural_forest,high,""
GAZ-0234,gazipur,stable_forest,90.441185,24.1269,natural_forest,natural_forest,high,""
GAZ-0236,gazipur,stable_forest,90.585904,23.992423,non_forest,non_forest,high,""
GAZ-0237,gazipur,stable_forest,90.354677,24.19616,natural_forest,natural_forest,high,""
GAZ-0244,gazipur,stable_forest,90.447383,24.106688,natural_forest,natural_forest,medium,""
GAZ-0248,gazipur,stable_forest,90.488077,24.298568,non_forest,non_forest,high,""
GAZ-0249,gazipur,stable_forest,90.610428,23.972749,non_forest,non_forest,high,""
GAZ-0255,gazipur,stable_forest,90.540898,24.129056,non_forest,non_forest,high,""
GAZ-0262,gazipur,stable_forest,90.575663,24.087554,natural_forest,natural_forest,high,""
GAZ-0265,gazipur,stable_forest,90.290268,24.234429,natural_forest,natural_forest,high,""
GAZ-0283,gazipur,stable_forest,90.396988,24.120432,natural_forest,natural_forest,high,""
GAZ-0289,gazipur,stable_forest,90.47056,24.250868,non_forest,natural_forest,high,""
GAZ-0292,gazipur,stable_forest,90.403995,24.103993,natural_forest,natural_forest,high,""
GAZ-0301,gazipur,forest_loss,90.303743,23.955232,natural_forest,non_forest,high,""
GAZ-0306,gazipur,forest_loss,90.304282,24.230117,non_forest,non_forest,high,""
GAZ-0318,gazipur,forest_loss,90.398066,24.168403,non_forest,non_forest,high,""
GAZ-0319,gazipur,forest_loss,90.356564,24.174601,natural_forest,natural_forest,high,""
GAZ-0322,gazipur,forest_loss,90.387825,24.279434,non_forest,non_forest,high,""
GAZ-0332,gazipur,forest_loss,90.388095,24.279434,non_forest,non_forest,high,""
GAZ-0334,gazipur,forest_loss,90.439029,24.127978,natural_forest,natural_forest,high,""
GAZ-0337,gazipur,forest_loss,90.258737,24.157892,non_forest,natural_forest,high,""
GAZ-0344,gazipur,forest_loss,90.421242,24.246017,non_forest,non_forest,high,""
GAZ-0347,gazipur,forest_loss,90.48107,23.889745,natural_forest,natural_forest,high,""
GAZ-0349,gazipur,forest_loss,90.290268,24.210983,non_forest,natural_forest,high,""
GAZ-0350,gazipur,forest_loss,90.338238,24.211522,natural_forest,natural_forest,high,""
GAZ-0352,gazipur,forest_loss,90.323416,24.214756,natural_forest,natural_forest,high,""
GAZ-0353,gazipur,forest_loss,90.299161,24.094022,natural_forest,natural_forest,high,""
GAZ-0355,gazipur,forest_loss,90.443071,24.237393,non_forest,natural_forest,high,""
GAZ-0358,gazipur,forest_loss,90.280297,24.037159,non_forest,non_forest,high,""
GAZ-0360,gazipur,forest_loss,90.29458,24.218529,non_forest,natural_forest,high,""
GAZ-0371,gazipur,forest_loss,90.274368,24.152233,non_forest,natural_forest,high,""
GAZ-0380,gazipur,forest_loss,90.38513,24.119085,non_forest,non_forest,high,""
GAZ-0381,gazipur,forest_loss,90.279219,24.174062,non_forest,non_forest,high,""
GAZ-0388,gazipur,forest_loss,90.451965,24.057101,non_forest,non_forest,high,"homestead vegetation"
GAZ-0391,gazipur,forest_loss,90.512601,24.104263,non_forest,non_forest,high,""
GAZ-0396,gazipur,forest_loss,90.495892,24.263534,non_forest,non_forest,high,""
GAZ-0402,gazipur,forest_loss,90.500474,23.863065,non_forest,non_forest,high,""
GAZ-0403,gazipur,forest_loss,90.327728,24.175409,natural_forest,natural_forest,high,""
GAZ-0405,gazipur,forest_loss,90.499396,23.862526,non_forest,non_forest,high,""
GAZ-0408,gazipur,forest_loss,90.24634,24.074618,natural_forest,natural_forest,low,""
GAZ-0429,gazipur,forest_loss,90.450348,24.074349,non_forest,non_forest,high,""
GAZ-0442,gazipur,forest_loss,90.32665,24.232273,non_forest,non_forest,high,""
GAZ-0447,gazipur,forest_loss,90.443071,24.237663,non_forest,non_forest,high,""
GAZ-0455,gazipur,forest_loss,90.319643,24.198855,non_forest,non_forest,high,""
GAZ-0463,gazipur,forest_loss,90.26278,24.15897,natural_forest,natural_forest,high,""
GAZ-0466,gazipur,forest_loss,90.328806,24.172445,natural_forest,natural_forest,high,""
GAZ-0469,gazipur,forest_loss,90.600995,24.051442,non_forest,non_forest,high,""
GAZ-0473,gazipur,forest_loss,90.319912,24.190232,non_forest,natural_forest,high,""
GAZ-0481,gazipur,forest_loss,90.449539,24.072193,natural_forest,natural_forest,high,""
GAZ-0486,gazipur,forest_loss,90.447114,24.07381,natural_forest,natural_forest,high,""
GAZ-0488,gazipur,forest_loss,90.574315,24.093753,natural_forest,natural_forest,high,""
GAZ-0489,gazipur,forest_loss,90.536586,23.967899,natural_forest,natural_forest,high,""
GAZ-0495,gazipur,forest_loss,90.271942,24.150616,non_forest,natural_forest,high,""
