point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
BAN-0037,bandarban,stable_non_forest,92.509017,21.695251,,,,
BAN-0038,bandarban,stable_non_forest,92.16622,21.401232,,,,
BAN-0039,bandarban,stable_non_forest,92.257039,21.980645,,,,
BAN-0040,bandarban,stable_non_forest,92.212573,21.977951,,,,
BAN-0041,bandarban,stable_non_forest,92.218771,22.237743,,,,
BAN-0042,bandarban,stable_non_forest,92.301237,21.436805,,,,
BAN-0043,bandarban,stable_non_forest,92.506052,22.067692,,,,
BAN-0044,bandarban,stable_non_forest,92.366993,22.28194,,,,
BAN-0045,bandarban,stable_non_forest,92.179964,21.627069,,,,
BAN-0046,bandarban,stable_non_forest,92.248146,21.406083,,,,
BAN-0047,bandarban,stable_non_forest,92.188049,22.177377,,,,
BAN-0048,bandarban,stable_non_forest,92.189396,21.862876,,,,
BAN-0049,bandarban,stable_non_forest,92.106662,21.677195,,,,
BAN-0050,bandarban,stable_non_forest,92.158674,22.196511,,,,
BAN-0051,bandarban,stable_non_forest,92.288301,22.257416,,,,
BAN-0052,bandarban,stable_non_forest,92.143043,21.366737,,,,
BAN-0053,bandarban,stable_non_forest,92.16056,21.722739,,,,
BAN-0054,bandarban,stable_non_forest,92.279947,22.045055,,,,
BAN-0055,bandarban,stable_non_forest,92.148703,21.644586,,,,
BAN-0056,bandarban,stable_non_forest,92.173227,22.052601,,,,
BAN-0057,bandarban,stable_non_forest,92.182928,21.224713,,,,
BAN-0058,bandarban,stable_non_forest,92.190205,21.53571,,,,
BAN-0059,bandarban,stable_non_forest,92.358369,21.712498,,,,
BAN-0060,bandarban,stable_non_forest,92.428169,21.627338,,,,
BAN-0061,bandarban,stable_non_forest,92.159752,21.314185,,,,
BAN-0062,bandarban,stable_non_forest,92.153823,21.680159,,,,
BAN-0063,bandarban,stable_non_forest,92.260004,22.289756,,,,
BAN-0064,bandarban,stable_non_forest,92.215537,21.763433,,,,
BAN-0065,bandarban,stable_non_forest,92.119328,21.685818,,,,
BAN-0066,bandarban,stable_non_forest,92.226048,21.781219,,,,
BAN-0067,bandarban,stable_non_forest,92.226587,21.71142,,,,
BAN-0068,bandarban,stable_non_forest,92.445147,22.152583,,,,
BAN-0069,bandarban,stable_non_forest,92.269167,21.62653,,,,
BAN-0070,bandarban,stable_non_forest,92.189396,22.313741,,,,
BAN-0071,bandarban,stable_non_forest,92.146547,21.358652,,,,
BAN-0072,bandarban,stable_non_forest,92.329803,22.01568,,,,
BAN-0073,bandarban,stable_non_forest,92.191822,21.219862,,,,
BAN-0074,bandarban,stable_non_forest,92.266472,21.666145,,,,
BAN-0075,bandarban,stable_non_forest,92.207722,21.801162,,,,
BAN-0076,bandarban,stable_non_forest,92.16083,22.339073,,,,
BAN-0077,bandarban,stable_non_forest,92.509286,21.730016,,,,
BAN-0078,bandarban,stable_non_forest,92.196942,21.224444,,,,
BAN-0079,bandarban,stable_non_forest,92.175922,21.5252,,,,
BAN-0080,bandarban,stable_non_forest,92.350554,21.691478,,,,
BAN-0081,bandarban,stable_non_forest,92.356213,21.512803,,,,
BAN-0082,bandarban,stable_non_forest,92.348398,21.908421,,,,
BAN-0083,bandarban,stable_non_forest,92.266741,21.458634,,,,
BAN-0084,bandarban,stable_non_forest,92.557256,21.568858,,,,
BAN-0085,bandarban,stable_non_forest,92.578547,21.88228,,,,
BAN-0086,bandarban,stable_non_forest,92.251111,21.763702,,,,
BAN-0087,bandarban,stable_non_forest,92.515485,21.942647,,,,
BAN-0088,bandarban,stable_non_forest,92.288301,22.352279,,,,
BAN-0089,bandarban,stable_non_forest,92.259734,21.696059,,,,
BAN-0090,bandarban,stable_non_forest,92.222005,21.762085,,,,
BAN-0091,bandarban,stable_non_forest,92.568306,21.700371,,,,
BAN-0092,bandarban,stable_non_forest,92.28884,21.98334,,,,
BAN-0093,bandarban,stable_non_forest,92.096151,21.854522,,,,
BAN-0094,bandarban,stable_non_forest,92.220388,21.757234,,,,
BAN-0095,bandarban,stable_non_forest,92.189127,21.198033,,,,
BAN-0096,bandarban,stable_non_forest,92.294499,22.337995,,,,
BAN-0097,bandarban,stable_non_forest,92.204219,22.215914,,,,
BAN-0098,bandarban,stable_non_forest,92.298811,22.252566,,,,
BAN-0099,bandarban,stable_non_forest,92.206913,21.782297,,,,
BAN-0100,bandarban,stable_non_forest,92.186971,22.054757,,,,
BAN-0101,bandarban,stable_non_forest,92.364568,22.283827,,,,
BAN-0102,bandarban,stable_non_forest,92.569384,21.747802,,,,
BAN-0103,bandarban,stable_non_forest,92.220658,22.166327,,,,
BAN-0104,bandarban,stable_non_forest,92.223083,21.880394,,,,
BAN-0105,bandarban,stable_non_forest,92.172688,21.533284,,,,
BAN-0106,bandarban,stable_non_forest,92.296386,22.039934,,,,
BAN-0107,bandarban,stable_non_forest,92.49689,21.699024,,,,
BAN-0108,bandarban,stable_non_forest,92.323605,22.068231,,,,
BAN-0109,bandarban,stable_non_forest,92.584206,21.841856,,,,
BAN-0110,bandarban,stable_non_forest,92.176461,21.814906,,,,
BAN-0111,bandarban,stable_non_forest,92.265394,22.201901,,,,
BAN-0112,bandarban,stable_non_forest,92.178078,21.854522,,,,
BAN-0113,bandarban,stable_non_forest,92.203141,21.730016,,,,
BAN-0114,bandarban,stable_non_forest,92.116902,21.7381,,,,
BAN-0115,bandarban,stable_non_forest,92.171879,22.314819,,,,
BAN-0116,bandarban,stable_non_forest,92.260812,21.634345,,,,
BAN-0117,bandarban,stable_non_forest,92.277252,21.460521,,,,
BAN-0118,bandarban,stable_non_forest,92.184545,22.228311,,,,
BAN-0119,bandarban,stable_non_forest,92.223353,21.762894,,,,
BAN-0120,bandarban,stable_non_forest,92.382893,22.052601,,,,
BAN-0121,bandarban,stable_non_forest,92.105853,21.679081,,,,
BAN-0122,bandarban,stable_non_forest,92.089953,21.897911,,,,
BAN-0123,bandarban,stable_non_forest,92.449459,21.976603,,,,
BAN-0124,bandarban,stable_non_forest,92.154362,21.327121,,,,
BAN-0125,bandarban,stable_non_forest,92.119328,21.796042,,,,
BAN-0126,bandarban,stable_forest,92.537314,21.426834,,,,
BAN-0127,bandarban,stable_forest,92.383971,21.815715,,,,
BAN-0128,bandarban,stable_forest,92.36861,21.514959,,,,
BAN-0129,bandarban,stable_forest,92.566958,21.726782,,,,
BAN-0130,bandarban,stable_forest,92.259195,21.820296,,,,
BAN-0131,bandarban,stable_forest,92.297194,21.826225,,,,
BAN-0132,bandarban,stable_forest,92.237366,21.926477,,,,
BAN-0133,bandarban,stable_forest,92.246529,21.90896,,,,
BAN-0134,bandarban,stable_forest,92.504166,21.818679,,,,
BAN-0135,bandarban,stable_forest,92.250033,22.3035,,,,
BAN-0136,bandarban,stable_forest,92.377504,22.05826,,,,
BAN-0137,bandarban,stable_forest,92.287762,22.056912,,,,
BAN-0138,bandarban,stable_forest,92.2088,22.199475,,,,
BAN-0139,bandarban,stable_forest,92.409573,22.161207,,,,
BAN-0140,bandarban,stable_forest,92.425743,21.558886,,,,
BAN-0141,bandarban,stable_forest,92.292343,22.004092,,,,
BAN-0142,bandarban,stable_forest,92.260543,22.338265,,,,
BAN-0143,bandarban,stable_forest,92.248685,21.568319,,,,
BAN-0144,bandarban,stable_forest,92.520875,21.662911,,,,
BAN-0145,bandarban,stable_forest,92.476139,21.979837,,,,
BAN-0146,bandarban,stable_forest,92.589865,21.793077,,,,
BAN-0147,bandarban,stable_forest,92.164603,21.763163,,,,
BAN-0148,bandarban,stable_forest,92.600376,21.55161,,,,
BAN-0149,bandarban,stable_forest,92.268358,22.242055,,,,
BAN-0150,bandarban,stable_forest,92.494195,21.534362,,,,
BAN-0151,bandarban,stable_forest,92.607652,21.444621,,,,
BAN-0152,bandarban,stable_forest,92.197212,21.760738,,,,
BAN-0153,bandarban,stable_forest,92.351093,21.54083,,,,
BAN-0154,bandarban,stable_forest,92.220388,21.730285,,,,
BAN-0155,bandarban,stable_forest,92.297194,21.424948,,,,
BAN-0156,bandarban,stable_forest,92.322257,21.617367,,,,
BAN-0157,bandarban,stable_forest,92.371575,22.327755,,,,
BAN-0158,bandarban,stable_forest,92.533541,21.629494,,,,
BAN-0159,bandarban,stable_forest,92.108009,21.918392,,,,
BAN-0160,bandarban,stable_forest,92.615467,21.356766,,,,
BAN-0161,bandarban,stable_forest,92.307974,22.279515,,,,
BAN-0162,bandarban,stable_forest,92.283719,22.320748,,,,
BAN-0163,bandarban,stable_forest,92.473713,22.112428,,,,
BAN-0164,bandarban,stable_forest,92.588518,21.321192,,,,
BAN-0165,bandarban,stable_forest,92.222814,22.283557,,,,
BAN-0166,bandarban,stable_forest,92.402297,21.930789,,,,
BAN-0167,bandarban,stable_forest,92.179695,21.580716,,,,
BAN-0168,bandarban,stable_forest,92.542434,21.805205,,,,
BAN-0169,bandarban,stable_forest,92.279408,21.59958,,,,
BAN-0170,bandarban,stable_forest,92.39529,21.906265,,,,
BAN-0171,bandarban,stable_forest,92.37939,22.286522,,,,
BAN-0172,bandarban,stable_forest,92.323066,22.248523,,,,
BAN-0173,bandarban,stable_forest,92.50228,22.023226,,,,
BAN-0174,bandarban,stable_forest,92.465089,21.830537,,,,
BAN-0175,bandarban,stable_forest,92.414155,22.12213,,,,
BAN-0176,bandarban,stable_forest,92.369419,21.839969,,,,
BAN-0177,bandarban,stable_forest,92.280755,22.354434,,,,
BAN-0178,bandarban,stable_forest,92.248685,21.805205,,,,
BAN-0179,bandarban,stable_forest,92.497429,21.776099,,,,
BAN-0180,bandarban,stable_forest,92.65131,21.281307,,,,
BAN-0181,bandarban,stable_forest,92.509556,21.606857,,,,
BAN-0182,bandarban,stable_forest,92.544321,21.839969,,,,
BAN-0183,bandarban,stable_forest,92.56049,21.715463,,,,
BAN-0184,bandarban,stable_forest,92.258387,21.819218,,,,
BAN-0185,bandarban,stable_forest,92.424396,21.585566,,,,
BAN-0186,bandarban,stable_forest,92.446764,22.181958,,,,
BAN-0187,bandarban,stable_forest,92.537583,21.933484,,,,
BAN-0188,bandarban,stable_forest,92.259734,22.113776,,,,
BAN-0189,bandarban,stable_forest,92.461586,22.139917,,,,
BAN-0190,bandarban,stable_forest,92.602801,21.855331,,,,
BAN-0191,bandarban,stable_forest,92.259465,21.761816,,,,
BAN-0192,bandarban,stable_forest,92.117711,21.900067,,,,
BAN-0193,bandarban,stable_forest,92.105045,21.676117,,,,
BAN-0194,bandarban,stable_forest,92.178886,22.229389,,,,
BAN-0195,bandarban,stable_forest,92.491769,21.797659,,,,
BAN-0196,bandarban,stable_forest,92.266202,21.967979,,,,
BAN-0197,bandarban,stable_forest,92.47533,21.812481,,,,
BAN-0198,bandarban,stable_forest,92.249224,21.471031,,,,
BAN-0199,bandarban,stable_forest,92.514137,21.411203,,,,
BAN-0200,bandarban,stable_forest,92.153823,22.317783,,,,
BAN-0201,bandarban,stable_forest,92.554023,21.663181,,,,
BAN-0202,bandarban,stable_forest,92.43248,22.120783,,,,
BAN-0203,bandarban,stable_forest,92.60334,21.49852,,,,
BAN-0204,bandarban,stable_forest,92.246529,21.89279,,,,
BAN-0205,bandarban,stable_forest,92.49689,21.65294,,,,
BAN-0206,bandarban,stable_forest,92.242217,21.67989,,,,
BAN-0207,bandarban,stable_forest,92.5074,21.960433,,,,
BAN-0208,bandarban,stable_forest,92.594177,21.423061,,,,
BAN-0209,bandarban,stable_forest,92.413616,22.229658,,,,
BAN-0210,bandarban,stable_forest,92.173227,21.414437,,,,
BAN-0211,bandarban,stable_forest,92.495003,22.070118,,,,
BAN-0212,bandarban,stable_forest,92.335462,21.69013,,,,
BAN-0213,bandarban,stable_forest,92.611155,21.520888,,,,
BAN-0214,bandarban,stable_forest,92.442721,22.043438,,,,
BAN-0215,bandarban,stable_forest,92.602262,21.623026,,,,
BAN-0216,bandarban,stable_forest,92.204219,22.097606,,,,
BAN-0217,bandarban,stable_forest,92.621127,21.462407,,,,
BAN-0218,bandarban,stable_forest,92.49689,21.696329,,,,
BAN-0219,bandarban,stable_forest,92.185893,21.554036,,,,
BAN-0220,bandarban,stable_forest,92.529499,21.568588,,,,
BAN-0221,bandarban,stable_forest,92.291804,22.049636,,,,
BAN-0222,bandarban,stable_forest,92.317137,21.693095,,,,
BAN-0223,bandarban,stable_forest,92.271862,21.713846,,,,
BAN-0224,bandarban,stable_forest,92.444608,21.447585,,,,
BAN-0225,bandarban,stable_forest,92.18724,21.525469,,,,
BAN-0226,bandarban,stable_forest,92.483954,21.630842,,,,
BAN-0227,bandarban,stable_forest,92.261082,21.558617,,,,
BAN-0228,bandarban,stable_forest,92.401489,22.236126,,,,
BAN-0229,bandarban,stable_forest,92.312016,21.480464,,,,
BAN-0230,bandarban,stable_forest,92.470749,21.964206,,,,
BAN-0231,bandarban,stable_forest,92.499854,21.93564,,,,
BAN-0232,bandarban,stable_forest,92.644034,21.340057,,,,
BAN-0233,bandarban,stable_forest,92.437062,21.390452,,,,
BAN-0234,bandarban,stable_forest,92.252728,21.794694,,,,
BAN-0235,bandarban,stable_forest,92.345434,22.185461,,,,
BAN-0236,bandarban,stable_forest,92.167837,21.793077,,,,
BAN-0237,bandarban,stable_forest,92.479103,22.024573,,,,
BAN-0238,bandarban,stable_forest,92.252189,21.683932,,,,
BAN-0239,bandarban,stable_forest,92.48045,22.186809,,,,
BAN-0240,bandarban,stable_forest,92.381007,22.030771,,,,
BAN-0241,bandarban,stable_forest,92.258387,21.923782,,,,
BAN-0242,bandarban,stable_forest,92.3899,21.476152,,,,
BAN-0243,bandarban,stable_forest,92.407417,22.243403,,,,
BAN-0244,bandarban,stable_forest,92.293421,21.816254,,,,
BAN-0245,bandarban,stable_forest,92.2088,22.222382,,,,
BAN-0246,bandarban,stable_forest,92.600645,21.440848,,,,
BAN-0247,bandarban,stable_forest,92.26755,21.955313,,,,
BAN-0248,bandarban,stable_forest,92.454579,21.494208,,,,
BAN-0249,bandarban,stable_forest,92.572618,21.34922,,,,
BAN-0250,bandarban,stable_forest,92.177539,22.056912,,,,
BAN-0251,bandarban,forest_loss,92.519797,21.642969,,,,
BAN-0252,bandarban,forest_loss,92.243026,21.979298,,,,
BAN-0253,bandarban,forest_loss,92.358908,21.963398,,,,
BAN-0254,bandarban,forest_loss,92.515754,21.72759,,,,
BAN-0255,bandarban,forest_loss,92.275096,21.99951,,,,
BAN-0256,bandarban,forest_loss,92.343817,21.987652,,,,
BAN-0257,bandarban,forest_loss,92.343817,21.728938,,,,
BAN-0258,bandarban,forest_loss,92.493656,21.806282,,,,
BAN-0259,bandarban,forest_loss,92.542434,21.879585,,,,
BAN-0260,bandarban,forest_loss,92.213381,21.925669,,,,
BAN-0261,bandarban,forest_loss,92.476408,21.485853,,,,
BAN-0262,bandarban,forest_loss,92.41658,22.137222,,,,
BAN-0263,bandarban,forest_loss,92.227934,21.860451,,,,
BAN-0264,bandarban,forest_loss,92.439218,21.506874,,,,
BAN-0265,bandarban,forest_loss,92.383432,21.966901,,,,
BAN-0266,bandarban,forest_loss,92.553484,21.624104,,,,
BAN-0267,bandarban,forest_loss,92.273209,21.991156,,,,
BAN-0268,bandarban,forest_loss,92.556717,21.694981,,,,
BAN-0269,bandarban,forest_loss,92.382624,21.890904,,,,
BAN-0270,bandarban,forest_loss,92.567228,21.559156,,,,
BAN-0271,bandarban,forest_loss,92.514407,21.769631,,,,
BAN-0272,bandarban,forest_loss,92.514676,21.914619,,,,
BAN-0273,bandarban,forest_loss,92.2088,21.663181,,,,
BAN-0274,bandarban,forest_loss,92.211495,22.307273,,,,
BAN-0275,bandarban,forest_loss,92.135767,21.385871,,,,
BAN-0276,bandarban,forest_loss,92.411999,21.899528,,,,
BAN-0277,bandarban,forest_loss,92.347859,22.082245,,,,
BAN-0278,bandarban,forest_loss,92.272131,22.256069,,,,
BAN-0279,bandarban,forest_loss,92.159482,21.883897,,,,
BAN-0280,bandarban,forest_loss,92.316059,22.319939,,,,
BAN-0281,bandarban,forest_loss,92.209069,21.970674,,,,
BAN-0282,bandarban,forest_loss,92.306357,21.454053,,,,
BAN-0283,bandarban,forest_loss,92.15544,21.808977,,,,
BAN-0284,bandarban,forest_loss,92.320371,21.496094,,,,
BAN-0285,bandarban,forest_loss,92.227665,22.114584,,,,
BAN-0286,bandarban,forest_loss,92.285336,21.927825,,,,
BAN-0287,bandarban,forest_loss,92.525995,21.921896,,,,
BAN-0288,bandarban,forest_loss,92.188318,21.948576,,,,
BAN-0289,bandarban,forest_loss,92.580163,21.730285,,,,
BAN-0290,bandarban,forest_loss,92.593908,21.803857,,,,
BAN-0291,bandarban,forest_loss,92.308782,21.763972,,,,
BAN-0292,bandarban,forest_loss,92.301506,21.990078,,,,
BAN-0293,bandarban,forest_loss,92.579894,21.755618,,,,
BAN-0294,bandarban,forest_loss,92.452693,21.774213,,,,
BAN-0295,bandarban,forest_loss,92.141426,21.680429,,,,
BAN-0296,bandarban,forest_loss,92.254075,22.150158,,,,
BAN-0297,bandarban,forest_loss,92.429247,22.118896,,,,
BAN-0298,bandarban,forest_loss,92.178886,21.402041,,,,
BAN-0299,bandarban,forest_loss,92.463203,21.659408,,,,
BAN-0300,bandarban,forest_loss,92.53408,21.553227,,,,
BAN-0301,bandarban,forest_loss,92.455926,21.577212,,,,
BAN-0302,bandarban,forest_loss,92.489344,21.545681,,,,
BAN-0303,bandarban,forest_loss,92.410112,21.490435,,,,
BAN-0304,bandarban,forest_loss,92.558334,21.854792,,,,
BAN-0305,bandarban,forest_loss,92.426821,21.570205,,,,
BAN-0306,bandarban,forest_loss,92.486649,21.609551,,,,
BAN-0307,bandarban,forest_loss,92.43787,21.681507,,,,
BAN-0308,bandarban,forest_loss,92.37966,21.812481,,,,
BAN-0309,bandarban,forest_loss,92.257578,21.633806,,,,
BAN-0310,bandarban,forest_loss,92.567228,21.486123,,,,
BAN-0311,bandarban,forest_loss,92.150859,21.857756,,,,
BAN-0312,bandarban,forest_loss,92.474252,22.229658,,,,
BAN-0313,bandarban,forest_loss,92.354597,21.579368,,,,
BAN-0314,bandarban,forest_loss,92.401758,21.666415,,,,
BAN-0315,bandarban,forest_loss,92.569923,21.522505,,,,
BAN-0316,bandarban,forest_loss,92.431941,21.965554,,,,
BAN-0317,bandarban,forest_loss,92.459699,21.544334,,,,
BAN-0318,bandarban,forest_loss,92.186162,22.040743,,,,
BAN-0319,bandarban,forest_loss,92.491769,21.627338,,,,
BAN-0320,bandarban,forest_loss,92.260812,22.003283,,,,
BAN-0321,bandarban,forest_loss,92.458891,21.469953,,,,
BAN-0322,bandarban,forest_loss,92.173227,22.270352,,,,
BAN-0323,bandarban,forest_loss,92.469671,22.006517,,,,
BAN-0324,bandarban,forest_loss,92.242217,21.613324,,,,
BAN-0325,bandarban,forest_loss,92.360256,22.032388,,,,
BAN-0326,bandarban,forest_loss,92.385319,21.652401,,,,
BAN-0327,bandarban,forest_loss,92.515754,21.52493,,,,
BAN-0328,bandarban,forest_loss,92.218502,22.041282,,,,
BAN-0329,bandarban,forest_loss,92.318484,21.968518,,,,
BAN-0330,bandarban,forest_loss,92.295847,21.739987,,,,
BAN-0331,bandarban,forest_loss,92.388553,21.921357,,,,
BAN-0332,bandarban,forest_loss,92.314711,21.774482,,,,
BAN-0333,bandarban,forest_loss,92.270245,21.943725,,,,
BAN-0334,bandarban,forest_loss,92.519797,21.425487,,,,
BAN-0335,bandarban,forest_loss,92.205297,21.569397,,,,
BAN-0336,bandarban,forest_loss,92.524109,21.39719,,,,
BAN-0337,bandarban,forest_loss,92.398794,21.970674,,,,
BAN-0338,bandarban,forest_loss,92.542973,21.677464,,,,
BAN-0339,bandarban,forest_loss,92.537044,21.58368,,,,
BAN-0340,bandarban,forest_loss,92.526265,21.51981,,,,
BAN-0341,bandarban,forest_loss,92.591213,21.436536,,,,
BAN-0342,bandarban,forest_loss,92.306357,21.557,,,,
BAN-0343,bandarban,forest_loss,92.403106,21.918123,,,,
BAN-0344,bandarban,forest_loss,92.403375,21.69552,,,,
BAN-0345,bandarban,forest_loss,92.264585,21.777177,,,,
BAN-0346,bandarban,forest_loss,92.472905,21.591226,,,,
BAN-0347,bandarban,forest_loss,92.220658,21.614402,,,,
BAN-0348,bandarban,forest_loss,92.35783,22.248523,,,,
BAN-0349,bandarban,forest_loss,92.180503,22.058529,,,,
BAN-0350,bandarban,forest_loss,92.488535,21.464024,,,,
BAN-0351,bandarban,forest_loss,92.24626,22.302153,,,,
BAN-0352,bandarban,forest_loss,92.292882,21.755618,,,,
BAN-0353,bandarban,forest_loss,92.476139,22.14908,,,,
BAN-0354,bandarban,forest_loss,92.384241,21.521427,,,,
BAN-0355,bandarban,forest_loss,92.23521,22.318861,,,,
BAN-0356,bandarban,forest_loss,92.276982,21.873656,,,,
BAN-0357,bandarban,forest_loss,92.527073,21.917853,,,,
BAN-0358,bandarban,forest_loss,92.600106,21.79173,,,,
BAN-0359,bandarban,forest_loss,92.34759,21.702527,,,,
BAN-0360,bandarban,forest_loss,92.215807,21.944803,,,,
BAN-0361,bandarban,forest_loss,92.484223,21.692825,,,,
BAN-0362,bandarban,forest_loss,92.330881,21.495016,,,,
BAN-0363,bandarban,forest_loss,92.335193,22.252566,,,,
BAN-0364,bandarban,forest_loss,92.239253,22.034005,,,,
BAN-0365,bandarban,forest_loss,92.328186,22.103266,,,,
BAN-0366,bandarban,forest_loss,92.548094,21.555653,,,,
BAN-0367,bandarban,forest_loss,92.489344,22.082514,,,,
BAN-0368,bandarban,forest_loss,92.277521,21.86072,,,,
BAN-0369,bandarban,forest_loss,92.378043,21.485045,,,,
BAN-0370,bandarban,forest_loss,92.580972,21.546759,,,,
BAN-0371,bandarban,forest_loss,92.254614,21.53032,,,,
BAN-0372,bandarban,forest_loss,92.129299,21.820835,,,,
BAN-0373,bandarban,forest_loss,92.220388,21.537327,,,,
BAN-0374,bandarban,forest_loss,92.306087,21.585836,,,,
BAN-0375,bandarban,forest_loss,92.174305,22.256608,,,,
BAN-0376,bandarban,forest_loss,92.558334,21.787418,,,,
BAN-0377,bandarban,forest_loss,92.44892,21.627338,,,,
BAN-0378,bandarban,forest_loss,92.590135,21.415246,,,,
BAN-0379,bandarban,forest_loss,92.131724,21.675308,,,,
BAN-0380,bandarban,forest_loss,92.305549,21.51954,,,,
BAN-0381,bandarban,forest_loss,92.563185,21.704414,,,,
BAN-0382,bandarban,forest_loss,92.449728,21.734866,,,,
BAN-0383,bandarban,forest_loss,92.516563,21.682315,,,,
BAN-0384,bandarban,forest_loss,92.573426,21.479386,,,,
BAN-0385,bandarban,forest_loss,92.32064,22.196241,,,,
BAN-0386,bandarban,forest_loss,92.43787,22.199745,,,,
BAN-0387,bandarban,forest_loss,92.402028,21.750767,,,,
BAN-0388,bandarban,forest_loss,92.353519,21.64755,,,,
BAN-0389,bandarban,forest_loss,92.276174,22.011637,,,,
BAN-0390,bandarban,forest_loss,92.33115,21.797659,,,,
BAN-0391,bandarban,forest_loss,92.500393,21.720314,,,,
BAN-0392,bandarban,forest_loss,92.336001,22.004631,,,,
BAN-0393,bandarban,forest_loss,92.567497,21.531937,,,,
BAN-0394,bandarban,forest_loss,92.544051,21.925938,,,,
BAN-0395,bandarban,forest_loss,92.403106,21.575326,,,,
BAN-0396,bandarban,forest_loss,92.374809,22.04236,,,,
BAN-0397,bandarban,forest_loss,92.22497,21.534901,,,,
BAN-0398,bandarban,forest_loss,92.388822,21.686627,,,,
BAN-0399,bandarban,forest_loss,92.350824,21.774482,,,,
BAN-0400,bandarban,forest_loss,92.417119,22.184383,,,,
BAN-0401,bandarban,cyclical,92.184006,21.203423,,,,
BAN-0402,bandarban,cyclical,92.41685,21.755348,,,,
BAN-0403,bandarban,cyclical,92.392056,22.099762,,,,
BAN-0404,bandarban,cyclical,92.373192,21.547298,,,,
BAN-0405,bandarban,cyclical,92.162447,21.631381,,,,
BAN-0406,bandarban,cyclical,92.21931,21.532476,,,,
BAN-0407,bandarban,cyclical,92.080521,21.918662,,,,
BAN-0408,bandarban,cyclical,92.526534,21.914889,,,,
BAN-0409,bandarban,cyclical,92.181312,22.11135,,,,
BAN-0410,bandarban,cyclical,92.193169,21.913272,,,,
BAN-0411,bandarban,cyclical,92.418467,21.974986,,,,
BAN-0412,bandarban,cyclical,92.420353,21.505257,,,,
BAN-0413,bandarban,cyclical,92.141426,21.724356,,,,
BAN-0414,bandarban,cyclical,92.183198,22.126442,,,,
BAN-0415,bandarban,cyclical,92.369419,22.306734,,,,
BAN-0416,bandarban,cyclical,92.193978,21.707917,,,,
BAN-0417,bandarban,cyclical,92.181312,22.124825,,,,
BAN-0418,bandarban,cyclical,92.521683,21.430607,,,,
BAN-0419,bandarban,cyclical,92.437062,21.935101,,,,
BAN-0420,bandarban,cyclical,92.195325,22.02619,,,,
BAN-0421,bandarban,cyclical,92.120406,21.824608,,,,
BAN-0422,bandarban,cyclical,92.223622,22.041551,,,,
BAN-0423,bandarban,cyclical,92.244643,22.100571,,,,
BAN-0424,bandarban,cyclical,92.509825,21.429799,,,,
BAN-0425,bandarban,cyclical,92.206644,21.964476,,,,
BAN-0426,bandarban,cyclical,92.236827,22.007595,,,,
BAN-0427,bandarban,cyclical,92.086449,21.92486,,,,
BAN-0428,bandarban,cyclical,92.577738,21.509299,,,,
