point_id,district,stratum,lon,lat,class_t0,class_t3,confidence,notes
GAZ-0151,gazipur,stable_forest,90.369499,24.176218,,,,
GAZ-0152,gazipur,stable_forest,90.469482,23.954424,,,,
GAZ-0153,gazipur,stable_forest,90.628484,24.010748,,,,
GAZ-0154,gazipur,stable_forest,90.378123,24.177565,,,,
GAZ-0155,gazipur,stable_forest,90.424746,24.146573,,,,
GAZ-0156,gazipur,stable_forest,90.254425,24.053328,,,,
GAZ-0157,gazipur,stable_forest,90.514487,24.105071,,,,
GAZ-0158,gazipur,stable_forest,90.532274,24.136602,,,,
GAZ-0159,gazipur,stable_forest,90.469212,24.125822,,,,
GAZ-0160,gazipur,stable_forest,90.648157,24.020181,,,,
GAZ-0161,gazipur,stable_forest,90.254156,24.109383,,,,
GAZ-0162,gazipur,stable_forest,90.41181,24.102646,,,,
GAZ-0163,gazipur,stable_forest,90.284609,24.218529,,,,
GAZ-0164,gazipur,stable_forest,90.263858,24.058449,,,,
GAZ-0165,gazipur,stable_forest,90.254695,24.143879,,,,
GAZ-0166,gazipur,stable_forest,90.430944,24.244939,,,,
GAZ-0167,gazipur,stable_forest,90.270056,24.115043,,,,
GAZ-0168,gazipur,stable_forest,90.612045,23.979217,,,,
GAZ-0169,gazipur,stable_forest,90.358989,24.200472,,,,
GAZ-0170,gazipur,stable_forest,90.524998,24.162743,,,,
GAZ-0171,gazipur,stable_forest,90.348209,24.212869,,,,
GAZ-0172,gazipur,stable_forest,90.444688,24.123397,,,,
GAZ-0173,gazipur,stable_forest,90.370577,24.098334,,,,
GAZ-0174,gazipur,stable_forest,90.376237,24.183494,,,,
GAZ-0175,gazipur,stable_forest,90.425015,24.295873,,,,
GAZ-0176,gazipur,stable_forest,90.459511,24.158701,,,,
GAZ-0177,gazipur,stable_forest,90.57728,24.087285,,,,
GAZ-0178,gazipur,stable_forest,90.368152,24.168403,,,,
GAZ-0179,gazipur,stable_forest,90.348209,24.215834,,,,
GAZ-0180,gazipur,stable_forest,90.457085,24.101837,,,,
GAZ-0181,gazipur,stable_forest,90.60935,24.205323,,,,
GAZ-0182,gazipur,stable_forest,90.48134,23.94041,,,,
GAZ-0183,gazipur,stable_forest,90.418547,24.092136,,,,
GAZ-0184,gazipur,stable_forest,90.428249,24.327674,,,,
GAZ-0185,gazipur,stable_forest,90.430136,24.139028,,,,
GAZ-0186,gazipur,stable_forest,90.303473,24.084051,,,,
GAZ-0187,gazipur,stable_forest,90.609889,24.04713,,,,
GAZ-0188,gazipur,stable_forest,90.330423,24.059527,,,,
GAZ-0189,gazipur,stable_forest,90.580244,24.201011,,,,
GAZ-0190,gazipur,stable_forest,90.46517,24.080817,,,,
GAZ-0191,gazipur,stable_forest,90.44388,24.075427,,,,
GAZ-0192,gazipur,stable_forest,90.604768,24.100759,,,,
GAZ-0193,gazipur,stable_forest,90.442802,24.065995,,,,
GAZ-0194,gazipur,stable_forest,90.589676,23.999968,,,,
GAZ-0195,gazipur,stable_forest,90.321799,24.179721,,,,
GAZ-0196,gazipur,stable_forest,90.505055,24.141184,,,,
GAZ-0197,gazipur,stable_forest,90.243106,24.050903,,,,
GAZ-0198,gazipur,stable_forest,90.44927,24.174601,,,,
GAZ-0199,gazipur,stable_forest,90.44361,24.082434,,,,
GAZ-0200,gazipur,stable_forest,90.602882,24.097525,,,,
GAZ-0201,gazipur,stable_forest,90.361415,24.204245,,,,
GAZ-0202,gazipur,stable_forest,90.498857,24.140375,,,,
GAZ-0203,gazipur,stable_forest,90.275176,24.167055,,,,
GAZ-0204,gazipur,stable_forest,90.675915,24.182147,,,,
GAZ-0205,gazipur,stable_forest,90.449,24.082164,,,,
GAZ-0206,gazipur,stable_forest,90.551408,24.18053,,,,
GAZ-0207,gazipur,stable_forest,90.50802,24.133907,,,,
GAZ-0208,gazipur,stable_forest,90.367074,24.127709,,,,
GAZ-0209,gazipur,stable_forest,90.58806,24.224188,,,,
GAZ-0210,gazipur,stable_forest,90.541976,23.984877,,,,
GAZ-0211,gazipur,stable_forest,90.613123,24.087285,,,,
GAZ-0212,gazipur,stable_forest,90.652469,24.099681,,,,
GAZ-0213,gazipur,stable_forest,90.325302,24.07893,,,,
GAZ-0214,gazipur,stable_forest,90.367343,24.176757,,,,
GAZ-0215,gazipur,stable_forest,90.523381,24.160318,,,,
GAZ-0216,gazipur,stable_forest,90.366804,24.182147,,,,
GAZ-0217,gazipur,stable_forest,90.616626,24.086207,,,,
GAZ-0218,gazipur,stable_forest,90.514487,24.200742,,,,
GAZ-0219,gazipur,stable_forest,90.433909,24.124744,,,,
GAZ-0220,gazipur,stable_forest,90.360337,24.219607,,,,
GAZ-0221,gazipur,stable_forest,90.382705,24.176757,,,,
GAZ-0222,gazipur,stable_forest,90.451965,24.133907,,,,
GAZ-0223,gazipur,stable_forest,90.439837,24.226074,,,,
GAZ-0224,gazipur,stable_forest,90.426632,24.147112,,,,
GAZ-0225,gazipur,stable_forest,90.425824,24.144957,,,,
GAZ-0226,gazipur,stable_forest,90.532813,23.931247,,,,
GAZ-0227,gazipur,stable_forest,90.459511,24.104532,,,,
GAZ-0228,gazipur,stable_forest,90.31048,23.969246,,,,
GAZ-0229,gazipur,stable_forest,90.533622,23.926396,,,,
GAZ-0230,gazipur,stable_forest,90.378393,24.154658,,,,
GAZ-0231,gazipur,stable_forest,90.243915,24.0792,,,,
GAZ-0232,gazipur,stable_forest,90.541167,24.123666,,,,
GAZ-0233,gazipur,stable_forest,90.224242,24.033386,,,,
GAZ-0234,gazipur,stable_forest,90.441185,24.1269,,,,
GAZ-0235,gazipur,stable_forest,90.59291,24.086746,,,,
GAZ-0236,gazipur,stable_forest,90.585904,23.992423,,,,
GAZ-0237,gazipur,stable_forest,90.354677,24.19616,,,,
GAZ-0238,gazipur,stable_forest,90.581322,24.067342,,,,
GAZ-0239,gazipur,stable_forest,90.599109,24.167055,,,,
GAZ-0240,gazipur,stable_forest,90.620668,24.127709,,,,
GAZ-0241,gazipur,stable_forest,90.407498,24.104802,,,,
GAZ-0242,gazipur,stable_forest,90.585365,24.033116,,,,
GAZ-0243,gazipur,stable_forest,90.520416,24.100759,,,,
GAZ-0244,gazipur,stable_forest,90.447383,24.106688,,,,
GAZ-0245,gazipur,stable_forest,90.392406,24.11639,,,,
GAZ-0246,gazipur,stable_forest,90.524998,23.928552,,,,
GAZ-0247,gazipur,stable_forest,90.457085,23.985416,,,,
GAZ-0248,gazipur,stable_forest,90.488077,24.298568,,,,
GAZ-0249,gazipur,stable_forest,90.610428,23.972749,,,,
GAZ-0250,gazipur,stable_forest,90.588599,24.033655,,,,
GAZ-0251,gazipur,stable_forest,90.317756,23.965473,,,,
GAZ-0252,gazipur,stable_forest,90.543862,23.978139,,,,
GAZ-0253,gazipur,stable_forest,90.514218,24.13256,,,,
GAZ-0254,gazipur,stable_forest,90.517452,24.216373,,,,
GAZ-0255,gazipur,stable_forest,90.540898,24.129056,,,,
GAZ-0256,gazipur,stable_forest,90.441993,24.116929,,,,
GAZ-0257,gazipur,stable_forest,90.462475,24.115043,,,,
GAZ-0258,gazipur,stable_forest,90.247688,24.138219,,,,
GAZ-0259,gazipur,stable_forest,90.554103,24.074349,,,,
GAZ-0260,gazipur,stable_forest,90.605846,24.099412,,,,
GAZ-0261,gazipur,stable_forest,90.593988,24.182147,,,,
GAZ-0262,gazipur,stable_forest,90.575663,24.087554,,,,
GAZ-0263,gazipur,stable_forest,90.430136,24.117738,,,,
GAZ-0264,gazipur,stable_forest,90.402647,24.121241,,,,
GAZ-0265,gazipur,stable_forest,90.290268,24.234429,,,,
GAZ-0266,gazipur,stable_forest,90.281375,24.053598,,,,
GAZ-0267,gazipur,stable_forest,90.335274,24.160857,,,,
GAZ-0268,gazipur,stable_forest,90.359798,24.195082,,,,
GAZ-0269,gazipur,stable_forest,90.454929,24.129326,,,,
GAZ-0270,gazipur,stable_forest,90.578627,24.153041,,,,
GAZ-0271,gazipur,stable_forest,90.496701,24.267577,,,,
GAZ-0272,gazipur,stable_forest,90.405612,24.115312,,,,
GAZ-0273,gazipur,stable_forest,90.282183,24.143879,,,,
GAZ-0274,gazipur,stable_forest,90.257929,24.078391,,,,
GAZ-0275,gazipur,stable_forest,90.359798,24.207479,,,,
GAZ-0276,gazipur,stable_forest,90.562727,23.971941,,,,
GAZ-0277,gazipur,stable_forest,90.626328,24.016138,,,,
GAZ-0278,gazipur,stable_forest,90.335813,24.188345,,,,
GAZ-0279,gazipur,stable_forest,90.442263,24.122858,,,,
GAZ-0280,gazipur,stable_forest,90.357103,24.20721,,,,
GAZ-0281,gazipur,stable_forest,90.360876,24.182686,,,,
GAZ-0282,gazipur,stable_forest,90.585904,24.049286,,,,
GAZ-0283,gazipur,stable_forest,90.396988,24.120432,,,,
GAZ-0284,gazipur,stable_forest,90.343897,24.195621,,,,
GAZ-0285,gazipur,stable_forest,90.548444,23.981912,,,,
GAZ-0286,gazipur,stable_forest,90.333657,24.218529,,,,
GAZ-0287,gazipur,stable_forest,90.522033,24.201011,,,,
GAZ-0288,gazipur,stable_forest,90.305899,24.236854,,,,
GAZ-0289,gazipur,stable_forest,90.47056,24.250868,,,,
GAZ-0290,gazipur,stable_forest,90.596953,24.002933,,,,
GAZ-0291,gazipur,stable_forest,90.291615,24.017216,,,,
GAZ-0292,gazipur,stable_forest,90.403995,24.103993,,,,
GAZ-0293,gazipur,stable_forest,90.253078,24.068959,,,,
GAZ-0294,gazipur,stable_forest,90.434448,24.084051,,,,
GAZ-0295,gazipur,stable_forest,90.449809,24.029613,,,,
GAZ-0296,gazipur,stable_forest,90.284339,24.069498,,,,
GAZ-0297,gazipur,stable_forest,90.436604,24.23928,,,,
GAZ-0298,gazipur,stable_forest,90.484574,23.937985,,,,
GAZ-0299,gazipur,stable_forest,90.409385,24.117738,,,,
GAZ-0300,gazipur,stable_forest,90.497509,24.279165,,,,
GAZ-0301,gazipur,forest_loss,90.303743,23.955232,,,,
GAZ-0302,gazipur,forest_loss,90.297005,24.049555,,,,
GAZ-0303,gazipur,forest_loss,90.515565,24.138758,,,,
GAZ-0304,gazipur,forest_loss,90.360876,24.084051,,,,
GAZ-0305,gazipur,forest_loss,90.290807,24.091058,,,,
GAZ-0306,gazipur,forest_loss,90.304282,24.230117,,,,
GAZ-0307,gazipur,forest_loss,90.267361,24.164091,,,,
GAZ-0308,gazipur,forest_loss,90.457894,24.269732,,,,
GAZ-0309,gazipur,forest_loss,90.394023,24.141723,,,,
GAZ-0310,gazipur,forest_loss,90.39564,23.918581,,,,
GAZ-0311,gazipur,forest_loss,90.263858,24.159779,,,,
GAZ-0312,gazipur,forest_loss,90.429866,24.192118,,,,
GAZ-0313,gazipur,forest_loss,90.668099,24.205323,,,,
GAZ-0314,gazipur,forest_loss,90.302395,24.097525,,,,
GAZ-0315,gazipur,forest_loss,90.275176,24.010748,,,,
GAZ-0316,gazipur,forest_loss,90.402647,24.172714,,,,
GAZ-0317,gazipur,forest_loss,90.507211,24.208288,,,,
GAZ-0318,gazipur,forest_loss,90.398066,24.168403,,,,
GAZ-0319,gazipur,forest_loss,90.356564,24.174601,,,,
GAZ-0320,gazipur,forest_loss,90.325841,24.086207,,,,
GAZ-0321,gazipur,forest_loss,90.322338,24.250868,,,,
GAZ-0322,gazipur,forest_loss,90.387825,24.279434,,,,
GAZ-0323,gazipur,forest_loss,90.358181,24.210983,,,,
GAZ-0324,gazipur,forest_loss,90.25739,24.165977,,,,
GAZ-0325,gazipur,forest_loss,90.319373,24.198586,,,,
GAZ-0326,gazipur,forest_loss,90.279488,23.984607,,,,
GAZ-0327,gazipur,forest_loss,90.403995,24.216103,,,,
GAZ-0328,gazipur,forest_loss,90.287573,24.186189,,,,
GAZ-0329,gazipur,forest_loss,90.281914,24.058179,,,,
GAZ-0330,gazipur,forest_loss,90.456816,24.292101,,,,
GAZ-0331,gazipur,forest_loss,90.364918,24.129865,,,,
GAZ-0332,gazipur,forest_loss,90.388095,24.279434,,,,
GAZ-0333,gazipur,forest_loss,90.425285,24.175948,,,,
GAZ-0334,gazipur,forest_loss,90.439029,24.127978,,,,
GAZ-0335,gazipur,forest_loss,90.327189,24.209366,,,,
GAZ-0336,gazipur,forest_loss,90.391867,24.141453,,,,
GAZ-0337,gazipur,forest_loss,90.258737,24.157892,,,,
GAZ-0338,gazipur,forest_loss,90.4013,24.172445,,,,
GAZ-0339,gazipur,forest_loss,90.37974,24.087554,,,,
GAZ-0340,gazipur,forest_loss,90.480801,23.889476,,,,
GAZ-0341,gazipur,forest_loss,90.299431,24.092944,,,,
GAZ-0342,gazipur,forest_loss,90.243376,24.184572,,,,
GAZ-0343,gazipur,forest_loss,90.357372,24.273505,,,,
GAZ-0344,gazipur,forest_loss,90.421242,24.246017,,,,
GAZ-0345,gazipur,forest_loss,90.386208,24.152233,,,,
GAZ-0346,gazipur,forest_loss,90.450078,24.070037,,,,
GAZ-0347,gazipur,forest_loss,90.48107,23.889745,,,,
GAZ-0348,gazipur,forest_loss,90.48134,23.890554,,,,
GAZ-0349,gazipur,forest_loss,90.290268,24.210983,,,,
GAZ-0350,gazipur,forest_loss,90.338238,24.211522,,,,
GAZ-0351,gazipur,forest_loss,90.364918,24.134716,,,,
GAZ-0352,gazipur,forest_loss,90.323416,24.214756,,,,
GAZ-0353,gazipur,forest_loss,90.299161,24.094022,,,,
GAZ-0354,gazipur,forest_loss,90.240142,24.078122,,,,
GAZ-0355,gazipur,forest_loss,90.443071,24.237393,,,,
GAZ-0356,gazipur,forest_loss,90.2361,24.054137,,,,
GAZ-0357,gazipur,forest_loss,90.297814,24.238471,,,,
GAZ-0358,gazipur,forest_loss,90.280297,24.037159,,,,
GAZ-0359,gazipur,forest_loss,90.448461,24.070845,,,,
GAZ-0360,gazipur,forest_loss,90.29458,24.218529,,,,
GAZ-0361,gazipur,forest_loss,90.345514,24.187267,,,,
GAZ-0362,gazipur,forest_loss,90.268169,24.16463,,,,
GAZ-0363,gazipur,forest_loss,90.402378,24.191849,,,,
GAZ-0364,gazipur,forest_loss,90.397527,24.183225,,,,
GAZ-0365,gazipur,forest_loss,90.366535,24.154389,,,,
GAZ-0366,gazipur,forest_loss,90.251461,24.162204,,,,
GAZ-0367,gazipur,forest_loss,90.450617,24.072193,,,,
GAZ-0368,gazipur,forest_loss,90.372733,24.093214,,,,
GAZ-0369,gazipur,forest_loss,90.306168,24.230925,,,,
GAZ-0370,gazipur,forest_loss,90.451426,24.308001,,,,
GAZ-0371,gazipur,forest_loss,90.274368,24.152233,,,,
GAZ-0372,gazipur,forest_loss,90.259815,24.161126,,,,
GAZ-0373,gazipur,forest_loss,90.263049,24.15897,,,,
GAZ-0374,gazipur,forest_loss,90.265205,24.155197,,,,
GAZ-0375,gazipur,forest_loss,90.297814,24.246825,,,,
GAZ-0376,gazipur,forest_loss,90.393484,24.173253,,,,
GAZ-0377,gazipur,forest_loss,90.318834,24.199394,,,,
GAZ-0378,gazipur,forest_loss,90.464362,24.262726,,,,
GAZ-0379,gazipur,forest_loss,90.270056,24.161665,,,,
GAZ-0380,gazipur,forest_loss,90.38513,24.119085,,,,
GAZ-0381,gazipur,forest_loss,90.279219,24.174062,,,,
GAZ-0382,gazipur,forest_loss,90.39052,24.136602,,,,
GAZ-0383,gazipur,forest_loss,90.414774,24.169481,,,,
GAZ-0384,gazipur,forest_loss,90.388364,24.279434,,,,
GAZ-0385,gazipur,forest_loss,90.48673,24.249251,,,,
GAZ-0386,gazipur,forest_loss,90.510984,24.220145,,,,
GAZ-0387,gazipur,forest_loss,90.233405,24.058179,,,,
GAZ-0388,gazipur,forest_loss,90.451965,24.057101,,,,
GAZ-0389,gazipur,forest_loss,90.596683,24.034733,,,,
GAZ-0390,gazipur,forest_loss,90.321529,24.081625,,,,
GAZ-0391,gazipur,forest_loss,90.512601,24.104263,,,,
GAZ-0392,gazipur,forest_loss,90.315331,24.202628,,,,
GAZ-0393,gazipur,forest_loss,90.23071,24.161665,,,,
GAZ-0394,gazipur,forest_loss,90.261163,24.122319,,,,
GAZ-0395,gazipur,forest_loss,90.290537,24.079739,,,,
GAZ-0396,gazipur,forest_loss,90.495892,24.263534,,,,
GAZ-0397,gazipur,forest_loss,90.548713,24.184572,,,,
GAZ-0398,gazipur,forest_loss,90.32665,24.127709,,,,
GAZ-0399,gazipur,forest_loss,90.2361,24.147921,,,,
GAZ-0400,gazipur,forest_loss,90.426632,24.095639,,,,
GAZ-0401,gazipur,forest_loss,90.311558,23.978139,,,,
GAZ-0402,gazipur,forest_loss,90.500474,23.863065,,,,
GAZ-0403,gazipur,forest_loss,90.327728,24.175409,,,,
GAZ-0404,gazipur,forest_loss,90.253617,24.037967,,,,
GAZ-0405,gazipur,forest_loss,90.499396,23.862526,,,,
GAZ-0406,gazipur,forest_loss,90.354947,24.085398,,,,
GAZ-0407,gazipur,forest_loss,90.298353,24.093214,,,,
GAZ-0408,gazipur,forest_loss,90.24634,24.074618,,,,
GAZ-0409,gazipur,forest_loss,90.444688,24.088093,,,,
GAZ-0410,gazipur,forest_loss,90.393754,24.182955,,,,
GAZ-0411,gazipur,forest_loss,90.281914,24.209905,,,,
GAZ-0412,gazipur,forest_loss,90.276524,24.150077,,,,
GAZ-0413,gazipur,forest_loss,90.29431,24.05225,,,,
